,date,year,month,hour,bikes_used,bike_used,year_month
4460,2020-11-02T20:00:00,2020,11,20,0,302.0,2020-11
4461,2020-11-02T21:00:00,2020,11,21,0,256.0,2020-11
4462,2020-11-02T22:00:00,2020,11,22,0,198.0,2020-11
4463,2020-11-02T23:00:00,2020,11,23,0,172.0,2020-11
4464,2020-11-03T00:00:00,2020,11,00,0,141.0,2020-11
4465,2020-11-03T01:00:00,2020,11,01,0,135.0,2020-11
4466,2020-11-03T02:00:00,2020,11,02,0,129.0,2020-11
4467,2020-11-03T03:00:00,2020,11,03,0,131.0,2020-11
4468,2020-11-03T04:00:00,2020,11,04,0,136.0,2020-11
4469,2020-11-03T05:00:00,2020,11,05,0,183.0,2020-11
4470,2020-11-03T06:00:00,2020,11,06,0,287.0,2020-11
4471,2020-11-03T07:00:00,2020,11,07,0,366.0,2020-11
4472,2020-11-03T08:00:00,2020,11,08,0,466.0,2020-11
4473,2020-11-03T09:00:00,2020,11,09,0,404.0,2020-11
4474,2020-11-03T10:00:00,2020,11,10,0,432.0,2020-11
4475,2020-11-03T11:00:00,2020,11,11,0,535.0,2020-11
4476,2020-11-03T12:00:00,2020,11,12,0,602.0,2020-11
4477,2020-11-03T13:00:00,2020,11,13,0,649.0,2020-11
4478,2020-11-03T14:00:00,2020,11,14,0,676.0,2020-11
4479,2020-11-03T15:00:00,2020,11,15,0,700.0,2020-11
4480,2020-11-03T16:00:00,2020,11,16,0,811.0,2020-11
4481,2020-11-03T17:00:00,2020,11,17,0,835.0,2020-11
4482,2020-11-03T18:00:00,2020,11,18,0,620.0,2020-11
4483,2020-11-03T19:00:00,2020,11,19,0,518.0,2020-11
4484,2020-11-03T20:00:00,2020,11,20,0,366.0,2020-11
4485,2020-11-03T21:00:00,2020,11,21,0,269.0,2020-11
4486,2020-11-03T22:00:00,2020,11,22,0,264.0,2020-11
4487,2020-11-03T23:00:00,2020,11,23,0,299.0,2020-11
4488,2020-11-04T00:00:00,2020,11,00,0,266.0,2020-11
4489,2020-11-04T01:00:00,2020,11,01,0,238.0,2020-11
4490,2020-11-04T02:00:00,2020,11,02,0,174.0,2020-11
4491,2020-11-04T03:00:00,2020,11,03,0,163.0,2020-11
4492,2020-11-04T04:00:00,2020,11,04,0,154.0,2020-11
4493,2020-11-04T05:00:00,2020,11,05,0,174.0,2020-11
4494,2020-11-04T06:00:00,2020,11,06,0,222.0,2020-11
4495,2020-11-04T07:00:00,2020,11,07,0,312.0,2020-11
4496,2020-11-04T08:00:00,2020,11,08,0,353.0,2020-11
4497,2020-11-04T09:00:00,2020,11,09,0,358.0,2020-11
4498,2020-11-04T10:00:00,2020,11,10,0,364.0,2020-11
4499,2020-11-04T11:00:00,2020,11,11,0,393.0,2020-11
4500,2020-11-04T12:00:00,2020,11,12,0,427.0,2020-11
4501,2020-11-04T13:00:00,2020,11,13,0,496.0,2020-11
4502,2020-11-04T14:00:00,2020,11,14,0,553.0,2020-11
4503,2020-11-04T15:00:00,2020,11,15,0,595.0,2020-11
4504,2020-11-04T16:00:00,2020,11,16,0,750.0,2020-11
4505,2020-11-04T17:00:00,2020,11,17,0,750.0,2020-11
4506,2020-11-04T18:00:00,2020,11,18,0,620.0,2020-11
4507,2020-11-04T19:00:00,2020,11,19,0,408.0,2020-11
4508,2020-11-04T20:00:00,2020,11,20,0,344.0,2020-11
4509,2020-11-04T21:00:00,2020,11,21,0,290.0,2020-11
4510,2020-11-04T22:00:00,2020,11,22,0,243.0,2020-11
4511,2020-11-04T23:00:00,2020,11,23,0,204.0,2020-11
4512,2020-11-05T00:00:00,2020,11,00,0,160.0,2020-11
4513,2020-11-05T01:00:00,2020,11,01,0,155.0,2020-11
4514,2020-11-05T02:00:00,2020,11,02,0,152.0,2020-11
4515,2020-11-05T03:00:00,2020,11,03,0,135.0,2020-11
4516,2020-11-05T04:00:00,2020,11,04,0,142.0,2020-11
4517,2020-11-05T05:00:00,2020,11,05,0,165.0,2020-11
4518,2020-11-05T06:00:00,2020,11,06,0,254.0,2020-11
4519,2020-11-05T07:00:00,2020,11,07,0,398.0,2020-11
4520,2020-11-05T08:00:00,2020,11,08,0,457.0,2020-11
4521,2020-11-05T09:00:00,2020,11,09,0,399.0,2020-11
4522,2020-11-05T10:00:00,2020,11,10,0,407.0,2020-11
4523,2020-11-05T11:00:00,2020,11,11,0,436.0,2020-11
4524,2020-11-05T12:00:00,2020,11,12,0,500.0,2020-11
4525,2020-11-05T13:00:00,2020,11,13,0,508.0,2020-11
4526,2020-11-05T14:00:00,2020,11,14,0,571.0,2020-11
4527,2020-11-05T15:00:00,2020,11,15,0,647.0,2020-11
4528,2020-11-05T16:00:00,2020,11,16,0,728.0,2020-11
4529,2020-11-05T17:00:00,2020,11,17,0,808.0,2020-11
4530,2020-11-05T18:00:00,2020,11,18,0,614.0,2020-11
4531,2020-11-05T19:00:00,2020,11,19,0,486.0,2020-11
4532,2020-11-05T20:00:00,2020,11,20,0,331.0,2020-11
4533,2020-11-05T21:00:00,2020,11,21,0,324.0,2020-11
4534,2020-11-05T22:00:00,2020,11,22,0,305.0,2020-11
4535,2020-11-05T23:00:00,2020,11,23,0,241.0,2020-11
4536,2020-11-06T00:00:00,2020,11,00,0,181.0,2020-11
4537,2020-11-06T01:00:00,2020,11,01,0,146.0,2020-11
4538,2020-11-06T02:00:00,2020,11,02,0,136.0,2020-11
4539,2020-11-06T03:00:00,2020,11,03,0,134.0,2020-11
4540,2020-11-06T04:00:00,2020,11,04,0,141.0,2020-11
4541,2020-11-06T05:00:00,2020,11,05,0,165.0,2020-11
4542,2020-11-06T06:00:00,2020,11,06,0,251.0,2020-11
4543,2020-11-06T07:00:00,2020,11,07,0,349.0,2020-11
4544,2020-11-06T08:00:00,2020,11,08,0,446.0,2020-11
4545,2020-11-06T09:00:00,2020,11,09,0,416.0,2020-11
4546,2020-11-06T10:00:00,2020,11,10,0,432.0,2020-11
4547,2020-11-06T11:00:00,2020,11,11,0,499.0,2020-11
4548,2020-11-06T12:00:00,2020,11,12,0,618.0,2020-11
4549,2020-11-06T13:00:00,2020,11,13,0,638.0,2020-11
4550,2020-11-06T14:00:00,2020,11,14,0,716.0,2020-11
4551,2020-11-06T15:00:00,2020,11,15,0,895.0,2020-11
4552,2020-11-06T16:00:00,2020,11,16,0,973.0,2020-11
4553,2020-11-06T17:00:00,2020,11,17,0,911.0,2020-11
4554,2020-11-06T18:00:00,2020,11,18,0,721.0,2020-11
4555,2020-11-06T19:00:00,2020,11,19,0,583.0,2020-11
4556,2020-11-06T20:00:00,2020,11,20,0,471.0,2020-11
4557,2020-11-06T21:00:00,2020,11,21,0,445.0,2020-11
4558,2020-11-06T22:00:00,2020,11,22,0,381.0,2020-11
4559,2020-11-06T23:00:00,2020,11,23,0,338.0,2020-11
4560,2020-11-07T00:00:00,2020,11,00,0,275.0,2020-11
4561,2020-11-07T01:00:00,2020,11,01,0,211.0,2020-11
4562,2020-11-07T02:00:00,2020,11,02,0,174.0,2020-11
4563,2020-11-07T03:00:00,2020,11,03,0,153.0,2020-11
4564,2020-11-07T04:00:00,2020,11,04,0,153.0,2020-11
4565,2020-11-07T05:00:00,2020,11,05,0,147.0,2020-11
4566,2020-11-07T06:00:00,2020,11,06,0,188.0,2020-11
4567,2020-11-07T07:00:00,2020,11,07,0,259.0,2020-11
4568,2020-11-07T08:00:00,2020,11,08,0,290.0,2020-11
4569,2020-11-07T09:00:00,2020,11,09,0,663.0,2020-11
4570,2020-11-07T10:00:00,2020,11,10,0,849.0,2020-11
4571,2020-11-07T11:00:00,2020,11,11,0,1135.0,2020-11
4572,2020-11-07T12:00:00,2020,11,12,0,1670.0,2020-11
4573,2020-11-07T13:00:00,2020,11,13,0,1746.0,2020-11
4574,2020-11-07T14:00:00,2020,11,14,0,1748.0,2020-11
4575,2020-11-07T15:00:00,2020,11,15,0,1811.0,2020-11
4576,2020-11-07T16:00:00,2020,11,16,0,1855.0,2020-11
4577,2020-11-07T17:00:00,2020,11,17,0,1431.0,2020-11
4578,2020-11-07T18:00:00,2020,11,18,0,1014.0,2020-11
4579,2020-11-07T19:00:00,2020,11,19,0,773.0,2020-11
4580,2020-11-07T20:00:00,2020,11,20,0,610.0,2020-11
4581,2020-11-07T21:00:00,2020,11,21,0,578.0,2020-11
4582,2020-11-07T22:00:00,2020,11,22,0,510.0,2020-11
4583,2020-11-07T23:00:00,2020,11,23,0,541.0,2020-11
4584,2020-11-08T00:00:00,2020,11,00,0,420.0,2020-11
4585,2020-11-08T01:00:00,2020,11,01,0,263.0,2020-11
4586,2020-11-08T02:00:00,2020,11,02,0,198.0,2020-11
4587,2020-11-08T03:00:00,2020,11,03,0,169.0,2020-11
4588,2020-11-08T04:00:00,2020,11,04,0,163.0,2020-11
4589,2020-11-08T05:00:00,2020,11,05,0,175.0,2020-11
4590,2020-11-08T06:00:00,2020,11,06,0,188.0,2020-11
4591,2020-11-08T07:00:00,2020,11,07,0,273.0,2020-11
4592,2020-11-08T08:00:00,2020,11,08,0,372.0,2020-11
4593,2020-11-08T09:00:00,2020,11,09,0,557.0,2020-11
4594,2020-11-08T10:00:00,2020,11,10,0,724.0,2020-11
4595,2020-11-08T11:00:00,2020,11,11,0,964.0,2020-11
4596,2020-11-08T12:00:00,2020,11,12,0,1034.0,2020-11
4597,2020-11-08T13:00:00,2020,11,13,0,1348.0,2020-11
4598,2020-11-08T14:00:00,2020,11,14,0,1420.0,2020-11
4599,2020-11-08T15:00:00,2020,11,15,0,1339.0,2020-11
4600,2020-11-08T16:00:00,2020,11,16,0,1361.0,2020-11
4601,2020-11-08T17:00:00,2020,11,17,0,906.0,2020-11
4602,2020-11-08T18:00:00,2020,11,18,0,566.0,2020-11
4603,2020-11-08T19:00:00,2020,11,19,0,446.0,2020-11
4604,2020-11-08T20:00:00,2020,11,20,0,347.0,2020-11
4605,2020-11-08T21:00:00,2020,11,21,0,268.0,2020-11
4606,2020-11-08T22:00:00,2020,11,22,0,235.0,2020-11
4607,2020-11-08T23:00:00,2020,11,23,0,193.0,2020-11
4608,2020-11-09T00:00:00,2020,11,00,0,173.0,2020-11
4609,2020-11-09T01:00:00,2020,11,01,0,135.0,2020-11
4610,2020-11-09T02:00:00,2020,11,02,0,134.0,2020-11
4611,2020-11-09T03:00:00,2020,11,03,0,128.0,2020-11
4612,2020-11-09T04:00:00,2020,11,04,0,150.0,2020-11
4613,2020-11-09T05:00:00,2020,11,05,0,162.0,2020-11
4614,2020-11-09T06:00:00,2020,11,06,0,243.0,2020-11
4615,2020-11-09T07:00:00,2020,11,07,0,372.0,2020-11
4616,2020-11-09T08:00:00,2020,11,08,0,495.0,2020-11
4617,2020-11-09T09:00:00,2020,11,09,0,417.0,2020-11
4618,2020-11-09T10:00:00,2020,11,10,0,410.0,2020-11
4619,2020-11-09T11:00:00,2020,11,11,0,501.0,2020-11
4620,2020-11-09T12:00:00,2020,11,12,0,519.0,2020-11
4621,2020-11-09T13:00:00,2020,11,13,0,542.0,2020-11
4622,2020-11-09T14:00:00,2020,11,14,0,548.0,2020-11
4623,2020-11-09T15:00:00,2020,11,15,0,626.0,2020-11
4624,2020-11-09T16:00:00,2020,11,16,0,781.0,2020-11
4625,2020-11-09T17:00:00,2020,11,17,0,873.0,2020-11
4626,2020-11-09T18:00:00,2020,11,18,0,652.0,2020-11
4627,2020-11-09T19:00:00,2020,11,19,0,472.0,2020-11
4628,2020-11-09T20:00:00,2020,11,20,0,329.0,2020-11
4629,2020-11-09T21:00:00,2020,11,21,0,252.0,2020-11
4630,2020-11-09T22:00:00,2020,11,22,0,205.0,2020-11
4631,2020-11-09T23:00:00,2020,11,23,0,172.0,2020-11
4632,2020-11-10T00:00:00,2020,11,00,0,137.0,2020-11
4633,2020-11-10T01:00:00,2020,11,01,0,123.0,2020-11
4634,2020-11-10T02:00:00,2020,11,02,0,110.0,2020-11
4635,2020-11-10T03:00:00,2020,11,03,0,112.0,2020-11
4636,2020-11-10T04:00:00,2020,11,04,0,126.0,2020-11
4637,2020-11-10T05:00:00,2020,11,05,0,156.0,2020-11
4638,2020-11-10T06:00:00,2020,11,06,0,260.0,2020-11
4639,2020-11-10T07:00:00,2020,11,07,0,402.0,2020-11
4640,2020-11-10T08:00:00,2020,11,08,0,530.0,2020-11
4641,2020-11-10T09:00:00,2020,11,09,0,439.0,2020-11
4642,2020-11-10T10:00:00,2020,11,10,0,400.0,2020-11
4643,2020-11-10T11:00:00,2020,11,11,0,462.0,2020-11
4644,2020-11-10T12:00:00,2020,11,12,0,519.0,2020-11
4645,2020-11-10T13:00:00,2020,11,13,0,568.0,2020-11
4646,2020-11-10T14:00:00,2020,11,14,0,579.0,2020-11
4647,2020-11-10T15:00:00,2020,11,15,0,664.0,2020-11
4648,2020-11-10T16:00:00,2020,11,16,0,877.0,2020-11
4649,2020-11-10T17:00:00,2020,11,17,0,918.0,2020-11
4650,2020-11-10T18:00:00,2020,11,18,0,668.0,2020-11
4651,2020-11-10T19:00:00,2020,11,19,0,534.0,2020-11
4652,2020-11-10T20:00:00,2020,11,20,0,388.0,2020-11
4653,2020-11-10T21:00:00,2020,11,21,0,319.0,2020-11
4654,2020-11-10T22:00:00,2020,11,22,0,285.0,2020-11
4655,2020-11-10T23:00:00,2020,11,23,0,215.0,2020-11
4656,2020-11-11T00:00:00,2020,11,00,0,166.0,2020-11
4657,2020-11-11T01:00:00,2020,11,01,0,139.0,2020-11
4658,2020-11-11T02:00:00,2020,11,02,0,115.0,2020-11
4659,2020-11-11T03:00:00,2020,11,03,0,122.0,2020-11
4660,2020-11-11T04:00:00,2020,11,04,0,131.0,2020-11
4661,2020-11-11T05:00:00,2020,11,05,0,140.0,2020-11
4662,2020-11-11T06:00:00,2020,11,06,0,202.0,2020-11
4663,2020-11-11T07:00:00,2020,11,07,0,287.0,2020-11
4664,2020-11-11T08:00:00,2020,11,08,0,236.0,2020-11
4665,2020-11-11T09:00:00,2020,11,09,0,197.0,2020-11
4666,2020-11-11T10:00:00,2020,11,10,0,188.0,2020-11
4667,2020-11-11T11:00:00,2020,11,11,0,202.0,2020-11
4668,2020-11-11T12:00:00,2020,11,12,0,203.0,2020-11
4669,2020-11-11T13:00:00,2020,11,13,0,194.0,2020-11
4670,2020-11-11T14:00:00,2020,11,14,0,229.0,2020-11
4671,2020-11-11T15:00:00,2020,11,15,0,244.0,2020-11
4672,2020-11-11T16:00:00,2020,11,16,0,281.0,2020-11
4673,2020-11-11T17:00:00,2020,11,17,0,251.0,2020-11
4674,2020-11-11T18:00:00,2020,11,18,0,255.0,2020-11
4675,2020-11-11T19:00:00,2020,11,19,0,266.0,2020-11
4676,2020-11-11T20:00:00,2020,11,20,0,241.0,2020-11
4677,2020-11-11T21:00:00,2020,11,21,0,157.0,2020-11
4678,2020-11-11T22:00:00,2020,11,22,0,128.0,2020-11
4679,2020-11-11T23:00:00,2020,11,23,0,112.0,2020-11
4680,2020-11-12T00:00:00,2020,11,00,0,119.0,2020-11
4681,2020-11-12T01:00:00,2020,11,01,0,113.0,2020-11
4682,2020-11-12T02:00:00,2020,11,02,0,110.0,2020-11
4683,2020-11-12T03:00:00,2020,11,03,0,110.0,2020-11
4684,2020-11-12T04:00:00,2020,11,04,0,113.0,2020-11
4685,2020-11-12T05:00:00,2020,11,05,0,119.0,2020-11
4686,2020-11-12T06:00:00,2020,11,06,0,165.0,2020-11
4687,2020-11-12T07:00:00,2020,11,07,0,209.0,2020-11
4688,2020-11-12T08:00:00,2020,11,08,0,235.0,2020-11
4689,2020-11-12T09:00:00,2020,11,09,0,176.0,2020-11
4690,2020-11-12T10:00:00,2020,11,10,0,170.0,2020-11
4691,2020-11-12T11:00:00,2020,11,11,0,190.0,2020-11
4692,2020-11-12T12:00:00,2020,11,12,0,287.0,2020-11
4693,2020-11-12T13:00:00,2020,11,13,0,323.0,2020-11
4694,2020-11-12T14:00:00,2020,11,14,0,384.0,2020-11
4695,2020-11-12T15:00:00,2020,11,15,0,408.0,2020-11
4696,2020-11-12T16:00:00,2020,11,16,0,489.0,2020-11
4697,2020-11-12T17:00:00,2020,11,17,0,539.0,2020-11
4698,2020-11-12T18:00:00,2020,11,18,0,508.0,2020-11
4699,2020-11-12T19:00:00,2020,11,19,0,371.0,2020-11
4700,2020-11-12T20:00:00,2020,11,20,0,271.0,2020-11
4701,2020-11-12T21:00:00,2020,11,21,0,253.0,2020-11
4702,2020-11-12T22:00:00,2020,11,22,0,204.0,2020-11
4703,2020-11-12T23:00:00,2020,11,23,0,198.0,2020-11
4704,2020-11-13T00:00:00,2020,11,00,0,147.0,2020-11
4705,2020-11-13T01:00:00,2020,11,01,0,134.0,2020-11
4706,2020-11-13T02:00:00,2020,11,02,0,116.0,2020-11
4707,2020-11-13T03:00:00,2020,11,03,0,108.0,2020-11
4708,2020-11-13T04:00:00,2020,11,04,0,121.0,2020-11
4709,2020-11-13T05:00:00,2020,11,05,0,145.0,2020-11
4710,2020-11-13T06:00:00,2020,11,06,0,220.0,2020-11
4711,2020-11-13T07:00:00,2020,11,07,0,369.0,2020-11
4712,2020-11-13T08:00:00,2020,11,08,0,450.0,2020-11
4713,2020-11-13T09:00:00,2020,11,09,0,407.0,2020-11
4714,2020-11-13T10:00:00,2020,11,10,0,402.0,2020-11
4715,2020-11-13T11:00:00,2020,11,11,0,500.0,2020-11
4716,2020-11-13T12:00:00,2020,11,12,0,529.0,2020-11
4717,2020-11-13T13:00:00,2020,11,13,0,632.0,2020-11
4718,2020-11-13T14:00:00,2020,11,14,0,616.0,2020-11
4719,2020-11-13T15:00:00,2020,11,15,0,765.0,2020-11
4720,2020-11-13T16:00:00,2020,11,16,0,860.0,2020-11
4721,2020-11-13T17:00:00,2020,11,17,0,793.0,2020-11
4722,2020-11-13T18:00:00,2020,11,18,0,658.0,2020-11
4723,2020-11-13T19:00:00,2020,11,19,0,504.0,2020-11
4724,2020-11-13T20:00:00,2020,11,20,0,350.0,2020-11
4725,2020-11-13T21:00:00,2020,11,21,0,315.0,2020-11
4726,2020-11-13T22:00:00,2020,11,22,0,281.0,2020-11
4727,2020-11-13T23:00:00,2020,11,23,0,287.0,2020-11
4728,2020-11-14T00:00:00,2020,11,00,0,233.0,2020-11
4729,2020-11-14T01:00:00,2020,11,01,0,163.0,2020-11
4730,2020-11-14T02:00:00,2020,11,02,0,139.0,2020-11
4731,2020-11-14T03:00:00,2020,11,03,0,132.0,2020-11
4732,2020-11-14T04:00:00,2020,11,04,0,125.0,2020-11
4733,2020-11-14T05:00:00,2020,11,05,0,126.0,2020-11
4734,2020-11-14T06:00:00,2020,11,06,0,153.0,2020-11
4735,2020-11-14T07:00:00,2020,11,07,0,237.0,2020-11
4736,2020-11-14T08:00:00,2020,11,08,0,385.0,2020-11
4737,2020-11-14T09:00:00,2020,11,09,0,517.0,2020-11
4738,2020-11-14T10:00:00,2020,11,10,0,732.0,2020-11
4739,2020-11-14T11:00:00,2020,11,11,0,902.0,2020-11
4740,2020-11-14T12:00:00,2020,11,12,0,1099.0,2020-11
4741,2020-11-14T13:00:00,2020,11,13,0,1185.0,2020-11
4742,2020-11-14T14:00:00,2020,11,14,0,1358.0,2020-11
4743,2020-11-14T15:00:00,2020,11,15,0,1313.0,2020-11
4744,2020-11-14T16:00:00,2020,11,16,0,1144.0,2020-11
4745,2020-11-14T17:00:00,2020,11,17,0,775.0,2020-11
4746,2020-11-14T18:00:00,2020,11,18,0,594.0,2020-11
4747,2020-11-14T19:00:00,2020,11,19,0,423.0,2020-11
4748,2020-11-14T20:00:00,2020,11,20,0,356.0,2020-11
4749,2020-11-14T21:00:00,2020,11,21,0,306.0,2020-11
4750,2020-11-14T22:00:00,2020,11,22,0,296.0,2020-11
4751,2020-11-14T23:00:00,2020,11,23,0,256.0,2020-11
4752,2020-11-15T00:00:00,2020,11,00,0,231.0,2020-11
4753,2020-11-15T01:00:00,2020,11,01,0,180.0,2020-11
4754,2020-11-15T02:00:00,2020,11,02,0,151.0,2020-11
4755,2020-11-15T03:00:00,2020,11,03,0,141.0,2020-11
4756,2020-11-15T04:00:00,2020,11,04,0,143.0,2020-11
4757,2020-11-15T05:00:00,2020,11,05,0,146.0,2020-11
4758,2020-11-15T06:00:00,2020,11,06,0,164.0,2020-11
4759,2020-11-15T07:00:00,2020,11,07,0,226.0,2020-11
4760,2020-11-15T08:00:00,2020,11,08,0,306.0,2020-11
4761,2020-11-15T09:00:00,2020,11,09,0,430.0,2020-11
4762,2020-11-15T10:00:00,2020,11,10,0,619.0,2020-11
4763,2020-11-15T11:00:00,2020,11,11,0,731.0,2020-11
4764,2020-11-15T12:00:00,2020,11,12,0,791.0,2020-11
4765,2020-11-15T13:00:00,2020,11,13,0,773.0,2020-11
4766,2020-11-15T14:00:00,2020,11,14,0,676.0,2020-11
4767,2020-11-15T15:00:00,2020,11,15,0,712.0,2020-11
4768,2020-11-15T16:00:00,2020,11,16,0,652.0,2020-11
4769,2020-11-15T17:00:00,2020,11,17,0,464.0,2020-11
4770,2020-11-15T18:00:00,2020,11,18,0,431.0,2020-11
4771,2020-11-15T19:00:00,2020,11,19,0,230.0,2020-11
4772,2020-11-15T20:00:00,2020,11,20,0,198.0,2020-11
4773,2020-11-15T21:00:00,2020,11,21,0,211.0,2020-11
4774,2020-11-15T22:00:00,2020,11,22,0,193.0,2020-11
4775,2020-11-15T23:00:00,2020,11,23,0,178.0,2020-11
4776,2020-11-16T00:00:00,2020,11,00,0,154.0,2020-11
4777,2020-11-16T01:00:00,2020,11,01,0,131.0,2020-11
4778,2020-11-16T02:00:00,2020,11,02,0,126.0,2020-11
4779,2020-11-16T03:00:00,2020,11,03,0,125.0,2020-11
4780,2020-11-16T04:00:00,2020,11,04,0,132.0,2020-11
4781,2020-11-16T05:00:00,2020,11,05,0,162.0,2020-11
4782,2020-11-16T06:00:00,2020,11,06,0,229.0,2020-11
4783,2020-11-16T07:00:00,2020,11,07,0,360.0,2020-11
4784,2020-11-16T08:00:00,2020,11,08,0,428.0,2020-11
4785,2020-11-16T09:00:00,2020,11,09,0,379.0,2020-11
4786,2020-11-16T10:00:00,2020,11,10,0,400.0,2020-11
4787,2020-11-16T11:00:00,2020,11,11,0,424.0,2020-11
4788,2020-11-16T12:00:00,2020,11,12,0,510.0,2020-11
4789,2020-11-16T13:00:00,2020,11,13,0,457.0,2020-11
4790,2020-11-16T14:00:00,2020,11,14,0,494.0,2020-11
4791,2020-11-16T15:00:00,2020,11,15,0,537.0,2020-11
4792,2020-11-16T16:00:00,2020,11,16,0,664.0,2020-11
4793,2020-11-16T17:00:00,2020,11,17,0,644.0,2020-11
4794,2020-11-16T18:00:00,2020,11,18,0,521.0,2020-11
4795,2020-11-16T19:00:00,2020,11,19,0,395.0,2020-11
4796,2020-11-16T20:00:00,2020,11,20,0,305.0,2020-11
4797,2020-11-16T21:00:00,2020,11,21,0,217.0,2020-11
4798,2020-11-16T22:00:00,2020,11,22,0,181.0,2020-11
4799,2020-11-16T23:00:00,2020,11,23,0,151.0,2020-11
4800,2020-11-17T00:00:00,2020,11,00,0,126.0,2020-11
4801,2020-11-17T01:00:00,2020,11,01,0,118.0,2020-11
4802,2020-11-17T02:00:00,2020,11,02,0,107.0,2020-11
4803,2020-11-17T03:00:00,2020,11,03,0,112.0,2020-11
4804,2020-11-17T04:00:00,2020,11,04,0,121.0,2020-11
4805,2020-11-17T05:00:00,2020,11,05,0,151.0,2020-11
4806,2020-11-17T06:00:00,2020,11,06,0,221.0,2020-11
4807,2020-11-17T07:00:00,2020,11,07,0,351.0,2020-11
4808,2020-11-17T08:00:00,2020,11,08,0,457.0,2020-11
4809,2020-11-17T09:00:00,2020,11,09,0,372.0,2020-11
4810,2020-11-17T10:00:00,2020,11,10,0,351.0,2020-11
4811,2020-11-17T11:00:00,2020,11,11,0,371.0,2020-11
4812,2020-11-17T12:00:00,2020,11,12,0,365.0,2020-11
4813,2020-11-17T13:00:00,2020,11,13,0,383.0,2020-11
4814,2020-11-17T14:00:00,2020,11,14,0,380.0,2020-11
4815,2020-11-17T15:00:00,2020,11,15,0,436.0,2020-11
4816,2020-11-17T16:00:00,2020,11,16,0,500.0,2020-11
4817,2020-11-17T17:00:00,2020,11,17,0,521.0,2020-11
4818,2020-11-17T18:00:00,2020,11,18,0,456.0,2020-11
4819,2020-11-17T19:00:00,2020,11,19,0,337.0,2020-11
4820,2020-11-17T20:00:00,2020,11,20,0,235.0,2020-11
4821,2020-11-17T21:00:00,2020,11,21,0,199.0,2020-11
4822,2020-11-17T22:00:00,2020,11,22,0,178.0,2020-11
4823,2020-11-17T23:00:00,2020,11,23,0,153.0,2020-11
4824,2020-11-18T00:00:00,2020,11,00,0,123.0,2020-11
4825,2020-11-18T01:00:00,2020,11,01,0,116.0,2020-11
4826,2020-11-18T02:00:00,2020,11,02,0,111.0,2020-11
4827,2020-11-18T03:00:00,2020,11,03,0,112.0,2020-11
4828,2020-11-18T04:00:00,2020,11,04,0,126.0,2020-11
4829,2020-11-18T05:00:00,2020,11,05,0,136.0,2020-11
4830,2020-11-18T06:00:00,2020,11,06,0,196.0,2020-11
4831,2020-11-18T07:00:00,2020,11,07,0,308.0,2020-11
4832,2020-11-18T08:00:00,2020,11,08,0,397.0,2020-11
4833,2020-11-18T09:00:00,2020,11,09,0,360.0,2020-11
4834,2020-11-18T10:00:00,2020,11,10,0,311.0,2020-11
4835,2020-11-18T11:00:00,2020,11,11,0,341.0,2020-11
4836,2020-11-18T12:00:00,2020,11,12,0,415.0,2020-11
4837,2020-11-18T13:00:00,2020,11,13,0,364.0,2020-11
4838,2020-11-18T14:00:00,2020,11,14,0,356.0,2020-11
4839,2020-11-18T15:00:00,2020,11,15,0,405.0,2020-11
4840,2020-11-18T16:00:00,2020,11,16,0,457.0,2020-11
4841,2020-11-18T17:00:00,2020,11,17,0,507.0,2020-11
4842,2020-11-18T18:00:00,2020,11,18,0,432.0,2020-11
4843,2020-11-18T19:00:00,2020,11,19,0,319.0,2020-11
4844,2020-11-18T20:00:00,2020,11,20,0,223.0,2020-11
4845,2020-11-18T21:00:00,2020,11,21,0,200.0,2020-11
4846,2020-11-18T22:00:00,2020,11,22,0,176.0,2020-11
4847,2020-11-18T23:00:00,2020,11,23,0,154.0,2020-11
4848,2020-11-19T00:00:00,2020,11,00,0,134.0,2020-11
4849,2020-11-19T01:00:00,2020,11,01,0,119.0,2020-11
4850,2020-11-19T02:00:00,2020,11,02,0,111.0,2020-11
4851,2020-11-19T03:00:00,2020,11,03,0,107.0,2020-11
4852,2020-11-19T04:00:00,2020,11,04,0,119.0,2020-11
4853,2020-11-19T05:00:00,2020,11,05,0,139.0,2020-11
4854,2020-11-19T06:00:00,2020,11,06,0,203.0,2020-11
4855,2020-11-19T07:00:00,2020,11,07,0,311.0,2020-11
4856,2020-11-19T08:00:00,2020,11,08,0,406.0,2020-11
4857,2020-11-19T09:00:00,2020,11,09,0,297.0,2020-11
4858,2020-11-19T10:00:00,2020,11,10,0,305.0,2020-11
4859,2020-11-19T11:00:00,2020,11,11,0,333.0,2020-11
4860,2020-11-19T12:00:00,2020,11,12,0,388.0,2020-11
4861,2020-11-19T13:00:00,2020,11,13,0,396.0,2020-11
4862,2020-11-19T14:00:00,2020,11,14,0,413.0,2020-11
4863,2020-11-19T15:00:00,2020,11,15,0,455.0,2020-11
4864,2020-11-19T16:00:00,2020,11,16,0,513.0,2020-11
4865,2020-11-19T17:00:00,2020,11,17,0,536.0,2020-11
4866,2020-11-19T18:00:00,2020,11,18,0,441.0,2020-11
4867,2020-11-19T19:00:00,2020,11,19,0,376.0,2020-11
4868,2020-11-19T20:00:00,2020,11,20,0,249.0,2020-11
4869,2020-11-19T21:00:00,2020,11,21,0,207.0,2020-11
