date,year,month,hour,bikes_used,bike_used,year_month
2020-10-04T02:00:00,2020,10,2,0,213.0,2020-10
2020-10-04T03:00:00,2020,10,3,0,197.0,2020-10
2020-10-04T04:00:00,2020,10,4,0,196.0,2020-10
2020-10-04T05:00:00,2020,10,5,0,190.0,2020-10
2020-10-04T06:00:00,2020,10,6,0,233.0,2020-10
2020-10-04T07:00:00,2020,10,7,0,316.0,2020-10
2020-10-04T08:00:00,2020,10,8,0,387.0,2020-10
2020-10-04T09:00:00,2020,10,9,0,507.0,2020-10
2020-10-04T10:00:00,2020,10,10,0,723.0,2020-10
2020-10-04T11:00:00,2020,10,11,0,933.0,2020-10
2020-10-04T12:00:00,2020,10,12,0,1077.0,2020-10
2020-10-04T13:00:00,2020,10,13,0,1222.0,2020-10
2020-10-04T14:00:00,2020,10,14,0,980.0,2020-10
2020-10-04T15:00:00,2020,10,15,0,938.0,2020-10
2020-10-04T16:00:00,2020,10,16,0,1086.0,2020-10
2020-10-04T17:00:00,2020,10,17,0,1049.0,2020-10
2020-10-04T18:00:00,2020,10,18,0,852.0,2020-10
2020-10-04T19:00:00,2020,10,19,0,623.0,2020-10
2020-10-04T20:00:00,2020,10,20,0,468.0,2020-10
2020-10-04T21:00:00,2020,10,21,0,389.0,2020-10
2020-10-04T22:00:00,2020,10,22,0,323.0,2020-10
2020-10-04T23:00:00,2020,10,23,0,248.0,2020-10
2020-10-05T00:00:00,2020,10,0,0,208.0,2020-10
2020-10-05T01:00:00,2020,10,1,0,197.0,2020-10
2020-10-05T02:00:00,2020,10,2,0,193.0,2020-10
2020-10-05T03:00:00,2020,10,3,0,189.0,2020-10
2020-10-05T04:00:00,2020,10,4,0,198.0,2020-10
2020-10-05T05:00:00,2020,10,5,0,219.0,2020-10
2020-10-05T06:00:00,2020,10,6,0,314.0,2020-10
2020-10-05T07:00:00,2020,10,7,0,447.0,2020-10
2020-10-05T08:00:00,2020,10,8,0,533.0,2020-10
2020-10-05T09:00:00,2020,10,9,0,475.0,2020-10
2020-10-05T10:00:00,2020,10,10,0,450.0,2020-10
2020-10-05T11:00:00,2020,10,11,0,523.0,2020-10
2020-10-05T12:00:00,2020,10,12,0,643.0,2020-10
2020-10-05T13:00:00,2020,10,13,0,589.0,2020-10
2020-10-05T14:00:00,2020,10,14,0,598.0,2020-10
2020-10-05T15:00:00,2020,10,15,0,680.0,2020-10
2020-10-05T16:00:00,2020,10,16,0,767.0,2020-10
2020-10-05T17:00:00,2020,10,17,0,929.0,2020-10
2020-10-05T18:00:00,2020,10,18,0,933.0,2020-10
2020-10-05T19:00:00,2020,10,19,0,660.0,2020-10
2020-10-05T20:00:00,2020,10,20,0,426.0,2020-10
2020-10-05T21:00:00,2020,10,21,0,320.0,2020-10
2020-10-05T22:00:00,2020,10,22,0,294.0,2020-10
2020-10-05T23:00:00,2020,10,23,0,235.0,2020-10
2020-10-06T00:00:00,2020,10,0,0,206.0,2020-10
2020-10-06T01:00:00,2020,10,1,0,182.0,2020-10
2020-10-06T02:00:00,2020,10,2,0,184.0,2020-10
2020-10-06T03:00:00,2020,10,3,0,180.0,2020-10
2020-10-06T04:00:00,2020,10,4,0,183.0,2020-10
2020-10-06T05:00:00,2020,10,5,0,222.0,2020-10
2020-10-06T06:00:00,2020,10,6,0,279.0,2020-10
2020-10-06T07:00:00,2020,10,7,0,455.0,2020-10
2020-10-06T08:00:00,2020,10,8,0,582.0,2020-10
2020-10-06T09:00:00,2020,10,9,0,488.0,2020-10
2020-10-06T10:00:00,2020,10,10,0,465.0,2020-10
2020-10-06T11:00:00,2020,10,11,0,512.0,2020-10
2020-10-06T12:00:00,2020,10,12,0,617.0,2020-10
2020-10-06T13:00:00,2020,10,13,0,600.0,2020-10
2020-10-06T14:00:00,2020,10,14,0,592.0,2020-10
2020-10-06T15:00:00,2020,10,15,0,684.0,2020-10
2020-10-06T16:00:00,2020,10,16,0,763.0,2020-10
2020-10-06T17:00:00,2020,10,17,0,1097.0,2020-10
2020-10-06T18:00:00,2020,10,18,0,1040.0,2020-10
2020-10-06T19:00:00,2020,10,19,0,692.0,2020-10
2020-10-06T20:00:00,2020,10,20,0,506.0,2020-10
2020-10-06T21:00:00,2020,10,21,0,398.0,2020-10
2020-10-06T22:00:00,2020,10,22,0,317.0,2020-10
2020-10-06T23:00:00,2020,10,23,0,249.0,2020-10
2020-10-07T00:00:00,2020,10,0,0,211.0,2020-10
2020-10-07T01:00:00,2020,10,1,0,184.0,2020-10
2020-10-07T02:00:00,2020,10,2,0,173.0,2020-10
2020-10-07T03:00:00,2020,10,3,0,171.0,2020-10
2020-10-07T04:00:00,2020,10,4,0,176.0,2020-10
2020-10-07T05:00:00,2020,10,5,0,205.0,2020-10
2020-10-07T06:00:00,2020,10,6,0,305.0,2020-10
2020-10-07T07:00:00,2020,10,7,0,452.0,2020-10
2020-10-07T08:00:00,2020,10,8,0,596.0,2020-10
2020-10-07T09:00:00,2020,10,9,0,476.0,2020-10
2020-10-07T10:00:00,2020,10,10,0,465.0,2020-10
2020-10-07T11:00:00,2020,10,11,0,563.0,2020-10
2020-10-07T12:00:00,2020,10,12,0,659.0,2020-10
2020-10-07T13:00:00,2020,10,13,0,641.0,2020-10
2020-10-07T14:00:00,2020,10,14,0,638.0,2020-10
2020-10-07T15:00:00,2020,10,15,0,689.0,2020-10
2020-10-07T16:00:00,2020,10,16,0,866.0,2020-10
2020-10-07T17:00:00,2020,10,17,0,1200.0,2020-10
2020-10-07T18:00:00,2020,10,18,0,1129.0,2020-10
2020-10-07T19:00:00,2020,10,19,0,787.0,2020-10
2020-10-07T20:00:00,2020,10,20,0,554.0,2020-10
2020-10-07T21:00:00,2020,10,21,0,430.0,2020-10
2020-10-07T22:00:00,2020,10,22,0,360.0,2020-10
2020-10-07T23:00:00,2020,10,23,0,314.0,2020-10
2020-10-08T00:00:00,2020,10,0,0,245.0,2020-10
2020-10-08T01:00:00,2020,10,1,0,208.0,2020-10
2020-10-08T02:00:00,2020,10,2,0,180.0,2020-10
2020-10-08T03:00:00,2020,10,3,0,175.0,2020-10
2020-10-08T04:00:00,2020,10,4,0,178.0,2020-10
2020-10-08T05:00:00,2020,10,5,0,210.0,2020-10
2020-10-08T06:00:00,2020,10,6,0,302.0,2020-10
2020-10-08T07:00:00,2020,10,7,0,473.0,2020-10
2020-10-08T08:00:00,2020,10,8,0,544.0,2020-10
2020-10-08T09:00:00,2020,10,9,0,466.0,2020-10
2020-10-08T10:00:00,2020,10,10,0,436.0,2020-10
2020-10-08T11:00:00,2020,10,11,0,488.0,2020-10
2020-10-08T12:00:00,2020,10,12,0,606.0,2020-10
2020-10-08T13:00:00,2020,10,13,0,610.0,2020-10
2020-10-08T14:00:00,2020,10,14,0,598.0,2020-10
2020-10-08T15:00:00,2020,10,15,0,690.0,2020-10
2020-10-08T16:00:00,2020,10,16,0,813.0,2020-10
2020-10-08T17:00:00,2020,10,17,0,1057.0,2020-10
2020-10-08T18:00:00,2020,10,18,0,1090.0,2020-10
2020-10-08T19:00:00,2020,10,19,0,695.0,2020-10
2020-10-08T20:00:00,2020,10,20,0,500.0,2020-10
2020-10-08T21:00:00,2020,10,21,0,409.0,2020-10
2020-10-08T22:00:00,2020,10,22,0,345.0,2020-10
2020-10-08T23:00:00,2020,10,23,0,273.0,2020-10
2020-10-09T00:00:00,2020,10,0,0,192.0,2020-10
2020-10-09T01:00:00,2020,10,1,0,178.0,2020-10
2020-10-09T02:00:00,2020,10,2,0,172.0,2020-10
2020-10-09T03:00:00,2020,10,3,0,165.0,2020-10
2020-10-09T04:00:00,2020,10,4,0,168.0,2020-10
2020-10-09T05:00:00,2020,10,5,0,190.0,2020-10
2020-10-09T06:00:00,2020,10,6,0,276.0,2020-10
2020-10-09T07:00:00,2020,10,7,0,432.0,2020-10
2020-10-09T08:00:00,2020,10,8,0,533.0,2020-10
2020-10-09T09:00:00,2020,10,9,0,493.0,2020-10
2020-10-09T10:00:00,2020,10,10,0,493.0,2020-10
2020-10-09T11:00:00,2020,10,11,0,621.0,2020-10
2020-10-09T12:00:00,2020,10,12,0,778.0,2020-10
2020-10-09T13:00:00,2020,10,13,0,742.0,2020-10
2020-10-09T14:00:00,2020,10,14,0,774.0,2020-10
2020-10-09T15:00:00,2020,10,15,0,900.0,2020-10
2020-10-09T16:00:00,2020,10,16,0,1025.0,2020-10
2020-10-09T17:00:00,2020,10,17,0,1200.0,2020-10
2020-10-09T18:00:00,2020,10,18,0,1121.0,2020-10
2020-10-09T19:00:00,2020,10,19,0,735.0,2020-10
2020-10-09T20:00:00,2020,10,20,0,559.0,2020-10
2020-10-09T21:00:00,2020,10,21,0,419.0,2020-10
2020-10-09T22:00:00,2020,10,22,0,417.0,2020-10
2020-10-09T23:00:00,2020,10,23,0,368.0,2020-10
2020-10-10T00:00:00,2020,10,0,0,320.0,2020-10
2020-10-10T01:00:00,2020,10,1,0,237.0,2020-10
2020-10-10T02:00:00,2020,10,2,0,197.0,2020-10
2020-10-10T03:00:00,2020,10,3,0,190.0,2020-10
2020-10-10T04:00:00,2020,10,4,0,187.0,2020-10
2020-10-10T05:00:00,2020,10,5,0,180.0,2020-10
2020-10-10T06:00:00,2020,10,6,0,214.0,2020-10
2020-10-10T07:00:00,2020,10,7,0,323.0,2020-10
2020-10-10T08:00:00,2020,10,8,0,432.0,2020-10
2020-10-10T09:00:00,2020,10,9,0,674.0,2020-10
2020-10-10T10:00:00,2020,10,10,0,890.0,2020-10
2020-10-10T11:00:00,2020,10,11,0,1081.0,2020-10
2020-10-10T12:00:00,2020,10,12,0,1301.0,2020-10
2020-10-10T13:00:00,2020,10,13,0,1308.0,2020-10
2020-10-10T14:00:00,2020,10,14,0,1389.0,2020-10
2020-10-10T15:00:00,2020,10,15,0,1452.0,2020-10
2020-10-10T16:00:00,2020,10,16,0,1323.0,2020-10
2020-10-10T17:00:00,2020,10,17,0,1131.0,2020-10
2020-10-10T18:00:00,2020,10,18,0,966.0,2020-10
2020-10-10T19:00:00,2020,10,19,0,719.0,2020-10
2020-10-10T20:00:00,2020,10,20,0,603.0,2020-10
2020-10-10T21:00:00,2020,10,21,0,490.0,2020-10
2020-10-10T22:00:00,2020,10,22,0,448.0,2020-10
2020-10-10T23:00:00,2020,10,23,0,400.0,2020-10
2020-10-11T00:00:00,2020,10,0,0,385.0,2020-10
2020-10-11T01:00:00,2020,10,1,0,302.0,2020-10
2020-10-11T02:00:00,2020,10,2,0,238.0,2020-10
2020-10-11T03:00:00,2020,10,3,0,211.0,2020-10
2020-10-11T04:00:00,2020,10,4,0,206.0,2020-10
2020-10-11T05:00:00,2020,10,5,0,202.0,2020-10
2020-10-11T06:00:00,2020,10,6,0,219.0,2020-10
2020-10-11T07:00:00,2020,10,7,0,277.0,2020-10
2020-10-11T08:00:00,2020,10,8,0,402.0,2020-10
2020-10-11T09:00:00,2020,10,9,0,597.0,2020-10
2020-10-11T10:00:00,2020,10,10,0,812.0,2020-10
2020-10-11T11:00:00,2020,10,11,0,885.0,2020-10
2020-10-11T12:00:00,2020,10,12,0,889.0,2020-10
2020-10-11T13:00:00,2020,10,13,0,728.0,2020-10
2020-10-11T14:00:00,2020,10,14,0,462.0,2020-10
2020-10-11T15:00:00,2020,10,15,0,399.0,2020-10
2020-10-11T16:00:00,2020,10,16,0,387.0,2020-10
2020-10-11T17:00:00,2020,10,17,0,391.0,2020-10
2020-10-11T18:00:00,2020,10,18,0,342.0,2020-10
2020-10-11T19:00:00,2020,10,19,0,249.0,2020-10
2020-10-11T20:00:00,2020,10,20,0,219.0,2020-10
2020-10-11T21:00:00,2020,10,21,0,207.0,2020-10
2020-10-11T22:00:00,2020,10,22,0,202.0,2020-10
2020-10-11T23:00:00,2020,10,23,0,207.0,2020-10
2020-10-12T00:00:00,2020,10,0,0,178.0,2020-10
2020-10-12T01:00:00,2020,10,1,0,164.0,2020-10
2020-10-12T02:00:00,2020,10,2,0,162.0,2020-10
2020-10-12T03:00:00,2020,10,3,0,156.0,2020-10
2020-10-12T04:00:00,2020,10,4,0,164.0,2020-10
2020-10-12T05:00:00,2020,10,5,0,163.0,2020-10
2020-10-12T06:00:00,2020,10,6,0,184.0,2020-10
2020-10-12T07:00:00,2020,10,7,0,234.0,2020-10
2020-10-12T08:00:00,2020,10,8,0,306.0,2020-10
2020-10-12T09:00:00,2020,10,9,0,299.0,2020-10
2020-10-12T10:00:00,2020,10,10,0,351.0,2020-10
2020-10-12T11:00:00,2020,10,11,0,418.0,2020-10
2020-10-12T12:00:00,2020,10,12,0,433.0,2020-10
2020-10-12T13:00:00,2020,10,13,0,500.0,2020-10
2020-10-12T14:00:00,2020,10,14,0,397.0,2020-10
2020-10-12T15:00:00,2020,10,15,0,342.0,2020-10
2020-10-12T16:00:00,2020,10,16,0,366.0,2020-10
2020-10-12T17:00:00,2020,10,17,0,370.0,2020-10
2020-10-12T18:00:00,2020,10,18,0,379.0,2020-10
2020-10-12T19:00:00,2020,10,19,0,382.0,2020-10
2020-10-12T20:00:00,2020,10,20,0,306.0,2020-10
2020-10-12T21:00:00,2020,10,21,0,246.0,2020-10
2020-10-12T22:00:00,2020,10,22,0,222.0,2020-10
2020-10-12T23:00:00,2020,10,23,0,193.0,2020-10
2020-10-13T00:00:00,2020,10,0,0,183.0,2020-10
2020-10-13T01:00:00,2020,10,1,0,168.0,2020-10
2020-10-13T02:00:00,2020,10,2,0,162.0,2020-10
2020-10-13T03:00:00,2020,10,3,0,161.0,2020-10
2020-10-13T04:00:00,2020,10,4,0,165.0,2020-10
2020-10-13T05:00:00,2020,10,5,0,203.0,2020-10
2020-10-13T06:00:00,2020,10,6,0,271.0,2020-10
2020-10-13T07:00:00,2020,10,7,0,371.0,2020-10
2020-10-13T08:00:00,2020,10,8,0,499.0,2020-10
2020-10-13T09:00:00,2020,10,9,0,410.0,2020-10
2020-10-13T10:00:00,2020,10,10,0,414.0,2020-10
2020-10-13T11:00:00,2020,10,11,0,490.0,2020-10
2020-10-13T12:00:00,2020,10,12,0,527.0,2020-10
2020-10-13T13:00:00,2020,10,13,0,584.0,2020-10
2020-10-13T14:00:00,2020,10,14,0,578.0,2020-10
2020-10-13T15:00:00,2020,10,15,0,653.0,2020-10
2020-10-13T16:00:00,2020,10,16,0,766.0,2020-10
2020-10-13T17:00:00,2020,10,17,0,1011.0,2020-10
2020-10-13T18:00:00,2020,10,18,0,1011.0,2020-10
2020-10-13T19:00:00,2020,10,19,0,662.0,2020-10
2020-10-13T20:00:00,2020,10,20,0,420.0,2020-10
2020-10-13T21:00:00,2020,10,21,0,360.0,2020-10
2020-10-13T22:00:00,2020,10,22,0,289.0,2020-10
2020-10-13T23:00:00,2020,10,23,0,229.0,2020-10
2020-10-14T00:00:00,2020,10,0,0,193.0,2020-10
2020-10-14T01:00:00,2020,10,1,0,174.0,2020-10
2020-10-14T02:00:00,2020,10,2,0,163.0,2020-10
2020-10-14T03:00:00,2020,10,3,0,163.0,2020-10
2020-10-14T04:00:00,2020,10,4,0,171.0,2020-10
2020-10-14T05:00:00,2020,10,5,0,198.0,2020-10
2020-10-14T06:00:00,2020,10,6,0,279.0,2020-10
2020-10-14T07:00:00,2020,10,7,0,423.0,2020-10
2020-10-14T08:00:00,2020,10,8,0,513.0,2020-10
2020-10-14T09:00:00,2020,10,9,0,479.0,2020-10
2020-10-14T10:00:00,2020,10,10,0,443.0,2020-10
2020-10-14T11:00:00,2020,10,11,0,556.0,2020-10
2020-10-14T12:00:00,2020,10,12,0,653.0,2020-10
2020-10-14T13:00:00,2020,10,13,0,618.0,2020-10
2020-10-14T14:00:00,2020,10,14,0,702.0,2020-10
2020-10-14T15:00:00,2020,10,15,0,699.0,2020-10
2020-10-14T16:00:00,2020,10,16,0,813.0,2020-10
2020-10-14T17:00:00,2020,10,17,0,1119.0,2020-10
2020-10-14T18:00:00,2020,10,18,0,1040.0,2020-10
2020-10-14T19:00:00,2020,10,19,0,689.0,2020-10
2020-10-14T20:00:00,2020,10,20,0,452.0,2020-10
2020-10-14T21:00:00,2020,10,21,0,400.0,2020-10
2020-10-14T22:00:00,2020,10,22,0,346.0,2020-10
2020-10-14T23:00:00,2020,10,23,0,226.0,2020-10
2020-10-15T00:00:00,2020,10,0,0,193.0,2020-10
2020-10-15T01:00:00,2020,10,1,0,163.0,2020-10
2020-10-15T02:00:00,2020,10,2,0,159.0,2020-10
2020-10-15T03:00:00,2020,10,3,0,158.0,2020-10
2020-10-15T04:00:00,2020,10,4,0,156.0,2020-10
2020-10-15T05:00:00,2020,10,5,0,196.0,2020-10
2020-10-15T06:00:00,2020,10,6,0,293.0,2020-10
2020-10-15T07:00:00,2020,10,7,0,424.0,2020-10
2020-10-15T08:00:00,2020,10,8,0,571.0,2020-10
2020-10-15T09:00:00,2020,10,9,0,522.0,2020-10
2020-10-15T10:00:00,2020,10,10,0,457.0,2020-10
2020-10-15T11:00:00,2020,10,11,0,510.0,2020-10
2020-10-15T12:00:00,2020,10,12,0,577.0,2020-10
2020-10-15T13:00:00,2020,10,13,0,643.0,2020-10
2020-10-15T14:00:00,2020,10,14,0,619.0,2020-10
2020-10-15T15:00:00,2020,10,15,0,669.0,2020-10
2020-10-15T16:00:00,2020,10,16,0,835.0,2020-10
2020-10-15T17:00:00,2020,10,17,0,1073.0,2020-10
2020-10-15T18:00:00,2020,10,18,0,1087.0,2020-10
2020-10-15T19:00:00,2020,10,19,0,716.0,2020-10
2020-10-15T20:00:00,2020,10,20,0,497.0,2020-10
2020-10-15T21:00:00,2020,10,21,0,455.0,2020-10
2020-10-15T22:00:00,2020,10,22,0,371.0,2020-10
2020-10-15T23:00:00,2020,10,23,0,263.0,2020-10
2020-10-16T00:00:00,2020,10,0,0,219.0,2020-10
2020-10-16T01:00:00,2020,10,1,0,198.0,2020-10
2020-10-16T02:00:00,2020,10,2,0,171.0,2020-10
2020-10-16T03:00:00,2020,10,3,0,167.0,2020-10
2020-10-16T04:00:00,2020,10,4,0,172.0,2020-10
2020-10-16T05:00:00,2020,10,5,0,195.0,2020-10
2020-10-16T06:00:00,2020,10,6,0,273.0,2020-10
2020-10-16T07:00:00,2020,10,7,0,257.0,2020-10
2020-10-16T08:00:00,2020,10,8,0,282.0,2020-10
2020-10-16T09:00:00,2020,10,9,0,353.0,2020-10
2020-10-16T10:00:00,2020,10,10,0,341.0,2020-10
2020-10-16T11:00:00,2020,10,11,0,388.0,2020-10
2020-10-16T12:00:00,2020,10,12,0,421.0,2020-10
2020-10-16T13:00:00,2020,10,13,0,472.0,2020-10
2020-10-16T14:00:00,2020,10,14,0,504.0,2020-10
2020-10-16T15:00:00,2020,10,15,0,555.0,2020-10
2020-10-16T16:00:00,2020,10,16,0,549.0,2020-10
2020-10-16T17:00:00,2020,10,17,0,963.0,2020-10
2020-10-16T18:00:00,2020,10,18,0,856.0,2020-10
2020-10-16T19:00:00,2020,10,19,0,561.0,2020-10
2020-10-16T20:00:00,2020,10,20,0,496.0,2020-10
2020-10-16T21:00:00,2020,10,21,0,403.0,2020-10
2020-10-16T22:00:00,2020,10,22,0,362.0,2020-10
2020-10-16T23:00:00,2020,10,23,0,318.0,2020-10
2020-10-17T00:00:00,2020,10,0,0,342.0,2020-10
2020-10-17T01:00:00,2020,10,1,0,250.0,2020-10
2020-10-17T02:00:00,2020,10,2,0,216.0,2020-10
2020-10-17T03:00:00,2020,10,3,0,205.0,2020-10
2020-10-17T04:00:00,2020,10,4,0,193.0,2020-10
2020-10-17T05:00:00,2020,10,5,0,201.0,2020-10
2020-10-17T06:00:00,2020,10,6,0,228.0,2020-10
2020-10-17T07:00:00,2020,10,7,0,293.0,2020-10
2020-10-17T08:00:00,2020,10,8,0,403.0,2020-10
2020-10-17T09:00:00,2020,10,9,0,567.0,2020-10
2020-10-17T10:00:00,2020,10,10,0,869.0,2020-10
2020-10-17T11:00:00,2020,10,11,0,1085.0,2020-10
2020-10-17T12:00:00,2020,10,12,0,1237.0,2020-10
2020-10-17T13:00:00,2020,10,13,0,1210.0,2020-10
2020-10-17T14:00:00,2020,10,14,0,1392.0,2020-10
2020-10-17T15:00:00,2020,10,15,0,1452.0,2020-10
2020-10-17T16:00:00,2020,10,16,0,1337.0,2020-10
2020-10-17T17:00:00,2020,10,17,0,1194.0,2020-10
2020-10-17T18:00:00,2020,10,18,0,956.0,2020-10
2020-10-17T19:00:00,2020,10,19,0,661.0,2020-10
2020-10-17T20:00:00,2020,10,20,0,497.0,2020-10
2020-10-17T21:00:00,2020,10,21,0,395.0,2020-10
2020-10-17T22:00:00,2020,10,22,0,333.0,2020-10
2020-10-17T23:00:00,2020,10,23,0,369.0,2020-10
2020-10-18T00:00:00,2020,10,0,0,303.0,2020-10
2020-10-18T01:00:00,2020,10,1,0,210.0,2020-10
2020-10-18T02:00:00,2020,10,2,0,175.0,2020-10
2020-10-18T03:00:00,2020,10,3,0,175.0,2020-10
2020-10-18T04:00:00,2020,10,4,0,163.0,2020-10
2020-10-18T05:00:00,2020,10,5,0,183.0,2020-10
2020-10-18T06:00:00,2020,10,6,0,192.0,2020-10
2020-10-18T07:00:00,2020,10,7,0,275.0,2020-10
2020-10-18T08:00:00,2020,10,8,0,344.0,2020-10
2020-10-18T09:00:00,2020,10,9,0,566.0,2020-10
2020-10-18T10:00:00,2020,10,10,0,728.0,2020-10
2020-10-18T11:00:00,2020,10,11,0,909.0,2020-10
2020-10-18T12:00:00,2020,10,12,0,1117.0,2020-10
2020-10-18T13:00:00,2020,10,13,0,1097.0,2020-10
2020-10-18T14:00:00,2020,10,14,0,1166.0,2020-10
2020-10-18T15:00:00,2020,10,15,0,1108.0,2020-10
2020-10-18T16:00:00,2020,10,16,0,1169.0,2020-10
2020-10-18T17:00:00,2020,10,17,0,911.0,2020-10
2020-10-18T18:00:00,2020,10,18,0,717.0,2020-10
2020-10-18T19:00:00,2020,10,19,0,500.0,2020-10
2020-10-18T20:00:00,2020,10,20,0,362.0,2020-10
2020-10-18T21:00:00,2020,10,21,0,318.0,2020-10
2020-10-18T22:00:00,2020,10,22,0,273.0,2020-10
2020-10-18T23:00:00,2020,10,23,0,221.0,2020-10
2020-10-19T00:00:00,2020,10,0,0,203.0,2020-10
2020-10-19T01:00:00,2020,10,1,0,169.0,2020-10
2020-10-19T02:00:00,2020,10,2,0,167.0,2020-10
2020-10-19T03:00:00,2020,10,3,0,156.0,2020-10
2020-10-19T04:00:00,2020,10,4,0,163.0,2020-10
2020-10-19T05:00:00,2020,10,5,0,187.0,2020-10
2020-10-19T06:00:00,2020,10,6,0,284.0,2020-10
2020-10-19T07:00:00,2020,10,7,0,419.0,2020-10
2020-10-19T08:00:00,2020,10,8,0,541.0,2020-10
2020-10-19T09:00:00,2020,10,9,0,440.0,2020-10
2020-10-19T10:00:00,2020,10,10,0,426.0,2020-10
2020-10-19T11:00:00,2020,10,11,0,512.0,2020-10
2020-10-19T12:00:00,2020,10,12,0,556.0,2020-10
2020-10-19T13:00:00,2020,10,13,0,548.0,2020-10
2020-10-19T14:00:00,2020,10,14,0,637.0,2020-10
2020-10-19T15:00:00,2020,10,15,0,638.0,2020-10
2020-10-19T16:00:00,2020,10,16,0,777.0,2020-10
2020-10-19T17:00:00,2020,10,17,0,937.0,2020-10
2020-10-19T18:00:00,2020,10,18,0,887.0,2020-10
2020-10-19T19:00:00,2020,10,19,0,556.0,2020-10
2020-10-19T20:00:00,2020,10,20,0,398.0,2020-10
2020-10-19T21:00:00,2020,10,21,0,317.0,2020-10
2020-10-19T22:00:00,2020,10,22,0,279.0,2020-10
2020-10-19T23:00:00,2020,10,23,0,223.0,2020-10
2020-10-20T00:00:00,2020,10,0,0,185.0,2020-10
2020-10-20T01:00:00,2020,10,1,0,175.0,2020-10
2020-10-20T02:00:00,2020,10,2,0,161.0,2020-10
2020-10-20T03:00:00,2020,10,3,0,157.0,2020-10
2020-10-20T04:00:00,2020,10,4,0,161.0,2020-10
2020-10-20T05:00:00,2020,10,5,0,200.0,2020-10
2020-10-20T06:00:00,2020,10,6,0,278.0,2020-10
2020-10-20T07:00:00,2020,10,7,0,420.0,2020-10
2020-10-20T08:00:00,2020,10,8,0,563.0,2020-10
2020-10-20T09:00:00,2020,10,9,0,467.0,2020-10
2020-10-20T10:00:00,2020,10,10,0,428.0,2020-10
2020-10-20T11:00:00,2020,10,11,0,445.0,2020-10
2020-10-20T12:00:00,2020,10,12,0,554.0,2020-10
2020-10-20T13:00:00,2020,10,13,0,588.0,2020-10
2020-10-20T14:00:00,2020,10,14,0,609.0,2020-10
2020-10-20T15:00:00,2020,10,15,0,676.0,2020-10
2020-10-20T16:00:00,2020,10,16,0,797.0,2020-10
2020-10-20T17:00:00,2020,10,17,0,1080.0,2020-10
2020-10-20T18:00:00,2020,10,18,0,1069.0,2020-10
2020-10-20T19:00:00,2020,10,19,0,630.0,2020-10
2020-10-20T20:00:00,2020,10,20,0,449.0,2020-10
2020-10-20T21:00:00,2020,10,21,0,354.0,2020-10
2020-10-20T22:00:00,2020,10,22,0,306.0,2020-10
2020-10-20T23:00:00,2020,10,23,0,225.0,2020-10
2020-10-21T00:00:00,2020,10,0,0,181.0,2020-10
2020-10-21T01:00:00,2020,10,1,0,171.0,2020-10
2020-10-21T02:00:00,2020,10,2,0,167.0,2020-10
2020-10-21T03:00:00,2020,10,3,0,162.0,2020-10
2020-10-21T04:00:00,2020,10,4,0,169.0,2020-10
2020-10-21T05:00:00,2020,10,5,0,206.0,2020-10
2020-10-21T06:00:00,2020,10,6,0,281.0,2020-10
2020-10-21T07:00:00,2020,10,7,0,416.0,2020-10
2020-10-21T08:00:00,2020,10,8,0,464.0,2020-10
2020-10-21T09:00:00,2020,10,9,0,441.0,2020-10
2020-10-21T10:00:00,2020,10,10,0,404.0,2020-10
2020-10-21T11:00:00,2020,10,11,0,472.0,2020-10
2020-10-21T12:00:00,2020,10,12,0,520.0,2020-10
2020-10-21T13:00:00,2020,10,13,0,539.0,2020-10
2020-10-21T14:00:00,2020,10,14,0,566.0,2020-10
2020-10-21T15:00:00,2020,10,15,0,598.0,2020-10
2020-10-21T16:00:00,2020,10,16,0,760.0,2020-10
2020-10-21T17:00:00,2020,10,17,0,1120.0,2020-10
2020-10-21T18:00:00,2020,10,18,0,995.0,2020-10
2020-10-21T19:00:00,2020,10,19,0,663.0,2020-10
2020-10-21T20:00:00,2020,10,20,0,507.0,2020-10
2020-10-21T21:00:00,2020,10,21,0,370.0,2020-10
2020-10-21T22:00:00,2020,10,22,0,303.0,2020-10
2020-10-21T23:00:00,2020,10,23,0,234.0,2020-10
2020-10-22T00:00:00,2020,10,0,0,180.0,2020-10
2020-10-22T01:00:00,2020,10,1,0,168.0,2020-10
2020-10-22T02:00:00,2020,10,2,0,163.0,2020-10
2020-10-22T03:00:00,2020,10,3,0,146.0,2020-10
2020-10-22T04:00:00,2020,10,4,0,160.0,2020-10
2020-10-22T05:00:00,2020,10,5,0,192.0,2020-10
2020-10-22T06:00:00,2020,10,6,0,276.0,2020-10
2020-10-22T07:00:00,2020,10,7,0,411.0,2020-10
2020-10-22T08:00:00,2020,10,8,0,528.0,2020-10
2020-10-22T09:00:00,2020,10,9,0,470.0,2020-10
2020-10-22T10:00:00,2020,10,10,0,398.0,2020-10
2020-10-22T11:00:00,2020,10,11,0,453.0,2020-10
2020-10-22T12:00:00,2020,10,12,0,547.0,2020-10
2020-10-22T13:00:00,2020,10,13,0,602.0,2020-10
2020-10-22T14:00:00,2020,10,14,0,604.0,2020-10
2020-10-22T15:00:00,2020,10,15,0,662.0,2020-10
2020-10-22T16:00:00,2020,10,16,0,802.0,2020-10
2020-10-22T17:00:00,2020,10,17,0,1066.0,2020-10
2020-10-22T18:00:00,2020,10,18,0,1048.0,2020-10
